epoch,train_loss,eval_loss,eval_top1,eval_top5
105,4.190390544738525,1.80775125,63.984,86.588
106,4.195257375523551,1.76283875,63.738,86.566
107,4.189876616733607,1.643833125,64.214,86.766
108,4.181567700167185,1.5427375,67.254,88.414
109,4.193778862521084,1.65348625,65.31,87.398
110,4.168162435903596,1.729694375,64.228,86.754
111,4.182543063428164,1.653408125,65.388,87.548
112,4.1580479222466415,1.64781,64.558,87.116
113,4.171669711622638,1.480629375,67.422,88.496
114,4.167683079354901,1.67696625,64.812,87.274
115,4.1576321975895905,1.59288625,64.994,87.384
116,4.154958645463026,1.664349375,65.128,87.406
117,4.132522281774787,1.706270625,64.204,86.832
118,4.155270340750179,1.554440625,68.132,89.116
119,4.145320045303686,1.595483125,67.372,88.492
120,4.166770069710393,1.716708125,63.824,86.568
121,4.112726042375232,1.64657625,65.5,87.666
122,4.140403480269666,1.654015625,65.474,87.828
123,4.11507369983874,1.724585625,63.928,86.806
124,4.135700261274862,1.647516875,65.684,87.666
125,4.133963990228161,1.685663125,66.014,88.092
126,4.110118701462979,1.63436875,65.096,87.602
127,4.124880106183053,1.593148125,65.82,87.798
128,4.119329908985348,1.60163,68.062,88.764
129,4.074909143007675,1.675635625,64.864,86.994
130,4.111652340823709,1.64437125,66.596,87.994
131,4.094662290506042,1.5549725,68.07,89.098
132,4.088999454929155,1.565239375,66.654,88.424
133,4.097948038109962,1.484225,68.184,89.106
134,4.198828078612115,1.61784875,66.51,88.23
135,4.070222460362494,1.6147275,67.458,88.764
136,4.062476990689573,1.543608125,66.742,88.382
137,4.053899839143794,1.614485625,66.91,88.38
138,4.062610567908316,1.51917375,67.18,88.476
139,4.059413097016472,1.612250625,67.114,88.492
140,4.057524789783883,1.6114875,67.58,88.6
141,4.061288301255608,1.685964375,67.03,88.428
142,4.046871151239534,1.58778625,67.2,88.724
143,4.056245397266087,1.574843125,67.068,88.568
144,4.034319368963273,1.549843125,67.952,88.986
145,4.040039005640659,1.60186375,67.626,88.872
146,4.034063807757231,1.57124875,67.486,88.9
147,4.020278269861804,1.53408625,67.66,88.964
148,4.020789456541381,1.55239,68.26,89.034
