epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.740877252358657,6.00165,3.2020000010681153,10.564000001831054
1,6.437547142689045,5.300345,7.884000008544922,21.210000009765626
2,6.169327570841863,4.447475,17.31800000732422,37.53400003173828
3,5.91660998417781,3.783778125,26.041999998779296,50.224000029296874
4,5.608196909611042,3.320578125,32.906000014648434,58.57400004394531
5,5.357683190932641,2.9833575,39.03000001708985,64.93999999023437
6,5.1863947831667385,2.629903125,45.278000014648434,71.05599998535156
7,5.046592941650977,2.46670875,47.75000000366211,73.4860000024414
8,4.910188445678124,2.29248375,51.50200000732422,76.636
9,4.822675585746765,2.191828125,53.85799999633789,78.84200002441406
10,4.722717872032752,2.112653125,55.05799996826172,79.86800002197266
11,4.603229243021745,2.0321253125,56.57400001464844,81.06000001464844
12,4.695823898682227,1.99239125,57.631999975585934,81.8560000415039
13,4.581116983523736,1.898679375,58.8080000024414,82.66400001220703
14,4.565663429406973,2.0034134375,58.704000004882815,82.60799999023438
15,4.449497502583724,1.818540625,60.39000001220703,83.67000000488281
16,4.4335052737822895,1.9292228125,60.24800000488281,83.91199998046875
17,4.391829119278834,1.8008353125,61.78200001220703,84.87600005371094
18,4.354325106510749,1.9013471875,61.9460000390625,84.95799999511719
19,4.339036593070397,1.76512,62.66000000244141,85.60800000488281
20,4.386889150509467,1.686701875,63.486000009765625,86.06400001708984
21,4.241271349099966,1.7286671875,64.23200000976563,86.44399998779296
22,4.250934408261226,1.6360153125,64.77200000732422,86.77199999511718
23,4.231127000772036,1.5861653125,65.47400002197266,87.13000004882812
24,4.213006207576165,1.6156003125,65.60000000488282,87.4480000390625
25,4.203185425354884,1.668476875,65.98999998535156,87.43000004394531
26,4.113535413375268,1.6272928125,66.7400000024414,87.99400003417969
27,4.19612037218534,1.58000875,67.6460000390625,88.30199999023438
28,4.129190142338093,1.5691340625,67.48200001220704,88.51600003417968
29,4.086622389463278,1.5949665625,67.24800000732422,88.40999996582032
30,4.058069279560676,1.5255575,68.18600000488281,88.95799998535156
31,4.014297508276426,1.5477946875,67.88400001708985,88.73000000732422
32,4.044382828932542,1.515691875,68.38200005126953,89.07600000488281
33,4.033313338573162,1.508223125,68.14400003417968,89.11799998535156
34,4.0406480339857245,1.4785659375,69.12600002441407,89.49000003417969
35,4.08113236610706,1.4840109375,68.43800000732422,89.21800001464844
36,4.016812026500702,1.5050509375,69.29599998535156,89.8500000024414
37,3.960021463724283,1.57690375,68.69600002197265,89.42400002929688
38,3.975443083506364,1.5793503125,69.24000001953125,89.418
39,3.9611129531493554,1.44065875,69.25999997070312,89.58600005859375
40,3.9580233784822316,1.5319615625,69.62399997558593,89.90400005859375
41,3.9547597857622,1.4506175,69.66800003417968,90.13400005371093
42,3.9197012231900143,1.4383134375,69.81399998046875,89.91999998046875
43,3.9241863168202915,1.4584125,69.7320000390625,89.92800000976563
44,3.943782398333916,1.4576565625,69.71600000732421,90.10599998535156
45,3.906656792530647,1.4469028125,70.04199998535157,90.14600002929687
46,4.0361304099743185,1.4596703125,70.22400001953125,90.28200003417969
47,3.9404433232087355,1.4251809375,69.97199999267578,90.23199999023437
48,3.929827094078064,1.411461875,70.41799999023438,90.43200000488281
49,3.9244150015024037,1.4148884375,70.77600000976562,90.42800000244141
50,3.8376410007476807,1.5106825,70.15400002441406,90.17400008300781
51,3.9388476197536173,1.5211115625,70.08799998535156,90.27000000732421
52,3.7599587578039904,1.438334375,70.73199999023437,90.33800003417969
53,3.9459842581015367,1.482975,70.56399998535156,90.53199998291015
54,3.8441971448751597,1.40510625,70.84400001464844,90.67200005371093
55,3.899617713231307,1.456588125,70.93999999755859,90.70400000488281
56,3.8561839828124413,1.4326875,71.12399997070312,90.68600005371094
57,3.8668593076559215,1.4051175,71.06600002929687,90.88199997802734
58,3.844220372346731,1.4044678125,70.86799998535156,90.55799995605469
59,3.8912505415769725,1.431318125,70.78600000488281,90.47000005371093
60,3.861660957336426,1.367535,70.76600002441407,90.73199996826172
61,3.885610241156358,1.43672875,70.70400004882812,90.55800002929688
62,3.7743875109232388,1.360369375,71.53399999511718,90.76800005371094
63,3.855771683729612,1.3996671875,70.48600000976562,90.49400004882813
64,3.898123021309192,1.4332175,71.58399998046875,91.02799997558594
65,3.8285050621399512,1.4101671875,71.17400001220703,90.80999999755859
66,3.867250974361713,1.35650875,71.5359999951172,90.91399998046874
67,3.832447065756871,1.4981075,71.04199999267578,90.69999998046875
68,3.8384360579343944,1.40714375,71.20600001464844,90.81400005371094
69,3.7988759783598094,1.321401875,71.78999997070312,91.16600005371093
70,3.8307084441184998,1.338119375,71.47599999511719,91.04600002929688
71,3.799095254677993,1.3651546875,71.91200001953125,91.14599998046874
72,3.758420155598567,1.4072884375,71.88000002197266,91.1040000048828
73,3.819025988762195,1.4121878125,71.8919999975586,91.05400005859374
74,3.88817999454645,1.447810625,71.99400000732422,91.23999998046875
75,3.7915067122532773,1.408806875,71.95400000976562,91.32200002929687
76,3.7299294655139628,1.364885,71.9659999975586,91.2
77,3.6942680386396556,1.2831475,72.25600002441406,91.41200002441406
78,3.8482775321373572,1.31477875,72.27600001464843,91.552
79,3.8102623453507056,1.463135625,71.81200002929687,91.11400001953125
80,3.807955998640794,1.421361875,71.79199997070313,91.16400004882813
81,3.863452842602363,1.3405709375,72.21400002929687,91.49200002929688
82,3.720957100391388,1.383740625,72.22200001464844,91.36000004882813
83,3.747198448731349,1.34936875,72.35799998291016,91.414
84,3.7407664243991556,1.354580625,72.62799999755859,91.60400005859375
85,3.7669330651943502,1.3412046875,72.05999999755859,91.446
86,3.7985072502723107,1.39911875,72.5040000024414,91.45000000732422
87,3.761135275547321,1.336795625,72.88999999755859,91.562
88,3.708998382091522,1.35196,72.97800000976562,91.71000002929688
89,3.7787457291896525,1.355190625,72.46800003173828,91.58400002197266
90,3.7214890076563907,1.2912934375,72.83600000976563,91.65000007324218
91,3.7246752427174497,1.2904478125,72.97599999023437,91.78200002441406
92,3.7097369936796336,1.3453684375,72.6180000024414,91.64800002197265
93,3.7347504588273854,1.3318603125,72.96600003417969,91.67000000488281
94,3.810551189459287,1.42342,72.97999997558594,91.72200005371094
95,3.717689734238845,1.3411165625,72.86399996582031,91.65800000732422
96,3.6867357033949633,1.324795625,73.19599998779297,91.79800002441407
97,3.730513407633855,1.4018890625,73.0300000341797,91.88600002441406
98,3.7658702914531412,1.2939196875,73.20799997070313,91.80000004882812
99,3.7564025200330295,1.312715625,73.29200001464844,91.92600002441407
100,3.7177781600218553,1.3773321875,73.00200000488282,91.77000002441406
101,3.744127108500554,1.31629,72.90600005126953,91.8499999975586
102,3.7009883798085728,1.26435375,73.46400000244141,92.00200002441406
103,3.726936092743507,1.32531875,72.8779999951172,91.78800001953125
104,3.768952351350051,1.3760384375,72.95399998046875,91.64400004882812
105,3.7384295005064745,1.413556875,73.52399999755859,91.95800001953126
106,3.7120471459168654,1.315443125,73.02600000976562,91.73799999511719
107,3.760875715659215,1.268954375,73.85000000732421,92.08400005126953
108,3.6739118649409366,1.3664225,73.35999998291015,92.008
109,3.668780125104464,1.2735046875,73.52600001953125,92.0179999951172
110,3.712152985426096,1.3791028125,72.91799998779297,91.75800005371094
111,3.686465575144841,1.309525,73.60800002441407,92.242
112,3.674363741507897,1.3072428125,73.20600000732422,92.11000004882813
113,3.687884803001697,1.30612375,73.72400003417968,92.29400005371093
114,3.6752468668497524,1.270775,73.85600000732421,92.02000002929688
115,3.749752613214346,1.33269375,73.75000000976563,92.21200002685546
116,3.6558352433718166,1.2671515625,73.96800000732422,92.37800002441406
117,3.6969522879673886,1.370264375,73.99000001464844,92.33000002929687
118,3.7106193074813256,1.269675,74.02200002929688,92.29600004882812
119,3.679812477185176,1.309289375,73.98200000732422,92.068
120,3.699689186536349,1.3160628125,73.91199997070312,92.35400001953126
121,3.6657832906796384,1.3696296875,73.9680000024414,92.19800004882812
122,3.64051026564378,1.3050425,73.74799999511718,92.19800002929688
123,3.637482322179354,1.3839740625,73.61000002197265,92.18000000488281
124,3.5955456036787767,1.289616875,74.14600001220703,92.42000000488281
125,3.6435444813508253,1.2927909375,74.26800000976563,92.46600002441406
126,3.6819631915826063,1.338964375,74.122,92.30400004882813
127,3.604579586249131,1.2633925,74.24399999755859,92.62600007324218
128,3.634589901337257,1.2771940625,74.74000001464844,92.70199994140626
129,3.572147557368645,1.3106575,74.25800000976562,92.60800001953125
130,3.6491985275195193,1.343385,74.72599999267578,92.62200002441406
131,3.6574017313810496,1.267295,74.182,92.434
132,3.6576004945314846,1.32463125,74.43400001953125,92.56399999511719
133,3.6489335894584656,1.316566875,74.30399997070313,92.37000001953125
134,3.62224227648515,1.29067375,74.67000001953124,92.60000001953125
135,3.56017720240813,1.2999290625,74.75199998046875,92.67800004882812
136,3.641171533327836,1.240436875,74.79800002441407,92.746
137,3.622482794981736,1.2752265625,74.8519999609375,92.63200004882812
138,3.6137239933013916,1.2627015625,74.60400001953126,92.61599999267578
139,3.6031557504947367,1.332075,75.03800000244141,92.80999999511718
140,3.6176800361046424,1.2980146875,75.00000001953126,92.96600002441406
141,3.6524300208458533,1.260935625,74.80999999023437,92.72600002685547
142,3.5607255743100095,1.2743234375,74.99599999511719,92.93599999511719
143,3.5741722400371847,1.304535,74.75599998535156,92.77400002441406
144,3.5898686922513523,1.26004875,75.05600003173828,92.8199999975586
145,3.6205202478628893,1.3236090625,74.93599999511719,92.83200005371094
146,3.4963221504138065,1.2358140625,75.09999998535156,92.93000005371094
147,3.577678451171288,1.239170625,75.22400003173829,92.94999999511718
