epoch,train_loss,eval_loss,eval_top1,eval_top5
0,6.724428577682262,5.91744875,3.614,11.47
1,6.308985653117959,4.81964625,13.472,32.32
2,5.92500671838735,3.96692375,24.328,48.374
3,5.6126102675137695,3.41768125,32.07,58.052
4,5.367266710684223,2.87108625,41.428,67.662
5,5.172665132534398,2.7617125,42.346,69.298
6,5.07214733953778,2.62323625,45.63,72.144
7,4.966360373744266,2.45301125,48.462,74.688
8,4.900672964073583,2.32452,50.87,76.816
9,4.821813598357068,2.345993125,51.286,77.354
10,4.785892558843418,2.2713325,52.182,78.02
11,4.7343905703125095,2.139200625,56.52,80.996
12,4.710723336610728,2.0695425,57.186,81.906
13,4.6930842666624075,2.42604625,48.628,75.562
14,4.658689553045181,2.09923875,55.436,80.348
15,4.640720008362637,2.18682,55.102,80.404
16,4.637370920738673,2.190033125,56.062,81.118
17,4.630962265825305,2.199693125,54.442,80.016
18,4.635479414781046,2.00759875,57.63,82.22
19,4.61363616031609,2.1047275,55.362,80.41
20,4.607159540981712,1.908789375,59.432,83.236
21,4.586021401639441,2.2151875,54.628,80.32
22,4.582455385051677,2.027033125,56.516,81.548
23,4.537548196340777,1.854076875,60.942,84.284
24,4.538592733433107,2.1064775,56.722,81.576
25,4.531149150012959,2.008225,57.53,82.176
26,4.514062362017838,2.0459675,55.662,81.136
27,4.524574327568918,1.985144375,58.056,82.538
28,4.497644808328357,2.070933125,57.312,82.12
29,4.481477130196623,1.98201,58.466,83.078
30,4.490600568215108,1.9509475,58.566,82.988
31,4.462477256277722,2.01734875,57.42,82.332
32,4.4599375295310315,1.88497,60.946,84.532
33,4.463671142040927,1.8654325,60.776,84.652
34,4.470726906520787,1.84064375,61.96,85.176
35,4.461341706888696,2.070058125,57.452,82.284
36,4.441498540905356,2.0549,56.436,81.444
37,4.459708538740495,1.900345,59.782,83.786
38,4.429096745186984,1.80093625,62.658,85.792
39,4.420302299748578,1.79406625,62.478,85.706
40,4.422578659266284,1.9787425,58.706,83.098
41,4.421723596579736,1.815443125,61.246,85.086
42,4.449982594938732,2.0055775,58.568,83.068
43,4.420335941589109,1.88789375,59.61,83.852
44,4.405956082320711,1.954545,59.084,83.436
45,4.416666114255257,1.99219375,59.032,83.478
46,4.386311565511221,1.850450625,61.58,85.144
47,4.4155487332957195,1.854116875,62.782,85.836
48,4.4018491136049915,1.921185,58.634,83.14
49,4.3860210383828075,2.108395625,57.33,82.638
50,4.41079222054281,1.867036875,60.198,84.32
51,4.388037257576122,1.94480625,59.356,83.806
52,4.395189194189036,1.849163125,61.398,84.918
53,4.370483879562333,1.98647375,59.108,83.466
54,4.393003590850876,1.734788125,64.026,86.64
55,4.36682854366655,1.67604875,63.956,86.58
56,4.373143071215497,1.7285175,63.474,86.276
57,4.368110346977546,1.88643625,60.064,84.208
58,4.357767457549467,2.016245625,58.304,83.298
59,4.37383783717579,1.83808375,63.514,86.1
60,4.3516893167216555,2.15966875,58.242,83.114
61,4.35844394712613,1.64708,64.816,87.014
62,4.355637756924682,1.657701875,64.492,86.97
63,4.336023602550925,1.995384375,58.208,82.816
64,4.354184375179434,1.68075625,64.862,87.006
65,4.343103603807431,1.636295625,65.314,87.16
66,4.333386345049732,1.96543,60.21,84.32
67,4.335130012836927,1.9589,60.0,84.332
68,4.33003792808968,1.68536375,64.658,86.874
69,4.344208659438752,1.825599375,61.702,85.328
70,4.325362238425191,1.850125625,60.692,84.932
71,4.314753681573135,1.6251425,65.274,87.404
72,4.306028280883226,1.68704,64.782,87.172
73,4.329012240643196,1.850144375,61.352,85.244
74,4.314926078953411,1.826363125,62.008,85.28
75,4.326490753287023,1.839100625,61.52,85.082
76,4.301923000701765,1.862805,60.96,84.698
77,4.31594060462771,1.78362125,62.114,85.444
78,4.295903812196541,1.89497875,61.312,85.328
79,4.290052374708199,1.887945625,60.874,84.85
80,4.2930023903636645,1.760945625,62.084,85.35
81,4.288617336806008,1.643350625,65.68,87.628
82,4.301049664609141,1.70678125,64.86,87.14
83,4.286623078205331,1.770010625,62.682,85.972
84,4.287043205304679,1.77872,63.386,86.218
85,4.271276710583431,1.635646875,65.842,87.556
86,4.287095352514531,1.71940625,65.874,87.722
87,4.284932385601951,1.697854375,64.302,86.914
88,4.2614780955648595,1.706005625,62.604,85.69
89,4.258986896801119,1.663835,65.976,87.98
90,4.277514695287501,1.742938125,63.02,86.262
91,4.273099241491106,1.71647,64.552,87.092
92,4.26538537553598,1.74389625,63.014,86.082
93,4.253869413507724,1.66676,63.886,86.434
94,4.248928739636532,1.772114375,63.082,86.168
95,4.244462541700636,1.685625625,64.4,86.93
96,4.228082365608082,1.75594125,62.284,85.714
97,4.24688571487253,1.6736375,65.564,87.44
98,4.242249658146108,1.646185,63.732,86.65
99,4.238188696093392,1.742843125,64.072,86.758
100,4.22870471432488,1.69113875,64.162,86.818
101,4.2380608474473425,1.616179375,66.604,88.304
102,4.2187437136721835,1.772525625,63.84,86.872
103,4.208002040717066,1.775895625,62.71,85.882
104,4.2315044492640945,1.79498125,63.718,86.7
105,4.19376393924263,1.6592875,67.23,88.394
106,4.211850672266512,1.642578125,66.82,88.262
107,4.213303988958193,1.641776875,64.708,87.088
108,4.197028358114363,1.676856875,64.144,86.92
109,4.19268184089794,1.679815625,64.934,87.068
